URL,Issue_Type,Issue_Description,Severity_Score,Recommendation,Title_Issues,Meta_Issues,Heading_Issues,Image_Issues,Technical_Issues,OpenGraph_Issues,Twitter_Card_Issues,Schema_Issues,Performance_Issues
https://www.pharmacymentor.com/totley-pharmacy-case-study-stale-facebook-page-to-engaging-hub-of-activity/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/totley-pharmacy-case-study-stale-facebook-page-to-engaging-hub-of-activity/,IMAGES_MISSING_ALT,8 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,8 images missing alt text,,,,,
https://www.pharmacymentor.com/totley-pharmacy-case-study-stale-facebook-page-to-engaging-hub-of-activity/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/totley-pharmacy-case-study-stale-facebook-page-to-engaging-hub-of-activity/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/the-evolution-of-digital-health/,META_DESC_TOO_LONG,Meta description is too long (182 chars),65,Shorten meta description to 150-165 characters,,Meta description is too long (182 chars),,,,,,,
https://www.pharmacymentor.com/the-evolution-of-digital-health/,MULTIPLE_H1,Multiple H1 headings found (2),65,"Use only one H1 per page, use H2-H6 for subheadings",,,,,,,,,
https://www.pharmacymentor.com/the-evolution-of-digital-health/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/the-evolution-of-digital-health/,IMAGES_MISSING_ALT,7 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,7 images missing alt text,,,,,
https://www.pharmacymentor.com/the-evolution-of-digital-health/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/the-evolution-of-digital-health/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/gdpr-for-community-pharmacy/,MULTIPLE_H1,Multiple H1 headings found (7),65,"Use only one H1 per page, use H2-H6 for subheadings",,,,,,,,,
https://www.pharmacymentor.com/gdpr-for-community-pharmacy/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/gdpr-for-community-pharmacy/,IMAGES_MISSING_ALT,4 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,4 images missing alt text,,,,,
https://www.pharmacymentor.com/gdpr-for-community-pharmacy/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/gdpr-for-community-pharmacy/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/driving-acquisition-visibility-and-recognition-for-my-locum-choice/,TITLE_TOO_LONG,Title is too long (67 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (67 characters),,,,,,,,
https://www.pharmacymentor.com/driving-acquisition-visibility-and-recognition-for-my-locum-choice/,META_DESC_TOO_LONG,Meta description is too long (186 chars),65,Shorten meta description to 150-165 characters,,Meta description is too long (186 chars),,,,,,,
https://www.pharmacymentor.com/driving-acquisition-visibility-and-recognition-for-my-locum-choice/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/driving-acquisition-visibility-and-recognition-for-my-locum-choice/,IMAGES_MISSING_ALT,3 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,3 images missing alt text,,,,,
https://www.pharmacymentor.com/driving-acquisition-visibility-and-recognition-for-my-locum-choice/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/driving-acquisition-visibility-and-recognition-for-my-locum-choice/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/mediapharm-case-study-content-creation-audience-building-and-client-aquisition/,TITLE_TOO_LONG,Title is too long (98 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (98 characters),,,,,,,,
https://www.pharmacymentor.com/mediapharm-case-study-content-creation-audience-building-and-client-aquisition/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/mediapharm-case-study-content-creation-audience-building-and-client-aquisition/,IMAGES_MISSING_ALT,3 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,3 images missing alt text,,,,,
https://www.pharmacymentor.com/mediapharm-case-study-content-creation-audience-building-and-client-aquisition/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/mediapharm-case-study-content-creation-audience-building-and-client-aquisition/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/5-powerful-tools-to-help-expose-your-flu-jab-service/,TITLE_TOO_LONG,Title is too long (70 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (70 characters),,,,,,,,
https://www.pharmacymentor.com/5-powerful-tools-to-help-expose-your-flu-jab-service/,MULTIPLE_H1,Multiple H1 headings found (5),65,"Use only one H1 per page, use H2-H6 for subheadings",,,,,,,,,
https://www.pharmacymentor.com/5-powerful-tools-to-help-expose-your-flu-jab-service/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/5-powerful-tools-to-help-expose-your-flu-jab-service/,IMAGES_MISSING_ALT,6 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,6 images missing alt text,,,,,
https://www.pharmacymentor.com/5-powerful-tools-to-help-expose-your-flu-jab-service/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/5-powerful-tools-to-help-expose-your-flu-jab-service/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/pharmacy-digital-age/,TITLE_TOO_LONG,Title is too long (81 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (81 characters),,,,,,,,
https://www.pharmacymentor.com/pharmacy-digital-age/,TITLE_DUPLICATE_WORDS,Title contains duplicate words,45,Remove duplicate words from title for better readability,Title contains duplicate words,,,,,,,,
https://www.pharmacymentor.com/pharmacy-digital-age/,TITLE_DUPLICATE_WORDS,Title contains duplicate words,45,Remove duplicate words from title for better readability,Title contains duplicate words,,,,,,,,
https://www.pharmacymentor.com/pharmacy-digital-age/,MULTIPLE_H1,Multiple H1 headings found (2),65,"Use only one H1 per page, use H2-H6 for subheadings",,,,,,,,,
https://www.pharmacymentor.com/pharmacy-digital-age/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/pharmacy-digital-age/,IMAGES_MISSING_ALT,6 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,6 images missing alt text,,,,,
https://www.pharmacymentor.com/pharmacy-digital-age/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/pharmacy-digital-age/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/google-business-community-pharmacy/,MULTIPLE_H1,Multiple H1 headings found (4),65,"Use only one H1 per page, use H2-H6 for subheadings",,,,,,,,,
https://www.pharmacymentor.com/google-business-community-pharmacy/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/google-business-community-pharmacy/,IMAGES_MISSING_ALT,4 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,4 images missing alt text,,,,,
https://www.pharmacymentor.com/google-business-community-pharmacy/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/google-business-community-pharmacy/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/pharmzap-improving-pharmacy-patient-communication/,TITLE_TOO_LONG,Title is too long (80 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (80 characters),,,,,,,,
https://www.pharmacymentor.com/pharmzap-improving-pharmacy-patient-communication/,MULTIPLE_H1,Multiple H1 headings found (3),65,"Use only one H1 per page, use H2-H6 for subheadings",,,,,,,,,
https://www.pharmacymentor.com/pharmzap-improving-pharmacy-patient-communication/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/pharmzap-improving-pharmacy-patient-communication/,IMAGES_MISSING_ALT,4 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,4 images missing alt text,,,,,
https://www.pharmacymentor.com/pharmzap-improving-pharmacy-patient-communication/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/pharmzap-improving-pharmacy-patient-communication/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/automate-pharmacy-training/,TITLE_TOO_LONG,Title is too long (76 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (76 characters),,,,,,,,
https://www.pharmacymentor.com/automate-pharmacy-training/,TITLE_DUPLICATE_WORDS,Title contains duplicate words,45,Remove duplicate words from title for better readability,Title contains duplicate words,,,,,,,,
https://www.pharmacymentor.com/automate-pharmacy-training/,MULTIPLE_H1,Multiple H1 headings found (6),65,"Use only one H1 per page, use H2-H6 for subheadings",,,,,,,,,
https://www.pharmacymentor.com/automate-pharmacy-training/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/automate-pharmacy-training/,IMAGES_MISSING_ALT,7 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,7 images missing alt text,,,,,
https://www.pharmacymentor.com/automate-pharmacy-training/,IMAGE_OPTIMIZATION_NEEDED,Consider optimizing images for web,45,Compress images and use modern formats (WebP) for better performance,,,,Consider optimizing images for web,,,,,
https://www.pharmacymentor.com/automate-pharmacy-training/,PERFORMANCE_CHECK_NEEDED,Consider running detailed performance audit,25,Use tools like Lighthouse to check Core Web Vitals,,,,,,,,,Consider running detailed performance audit
https://www.pharmacymentor.com/clinical-pharmacy-apps/,TITLE_TOO_LONG,Title is too long (63 characters),75,Keep title under 60 characters for optimal search result display,Title is too long (63 characters),,,,,,,,
https://www.pharmacymentor.com/clinical-pharmacy-apps/,HEADING_HIERARCHY_BROKEN,Heading hierarchy is broken (skipped levels),55,"Maintain proper heading hierarchy (H1 > H2 > H3, etc.)",,,Heading hierarchy is broken (skipped levels),,,,,,
https://www.pharmacymentor.com/clinical-pharmacy-apps/,IMAGES_MISSING_ALT,7 images missing alt text,75,Add descriptive alt text to all images for accessibility and SEO,,,,7 images missing alt text,,,,,
